dim0,dim1,dim2,dim3,dim4,dim5,dim6,y
628.0,-42.98400000000003,-34.15000000000001,-28.155999999999977,-34.913999999999994,-46.92800000000004,-57.090000000000046,3.0
628.0,-2.98400000000003,-54.15000000000001,-48.15599999999998,-134.914,-26.92800000000004,-57.090000000000046,3.0
608.0,-52.98400000000003,-44.15000000000001,-48.15599999999998,-34.913999999999994,-86.92800000000004,-147.09000000000003,3.0
588.0,-22.98400000000003,-4.150000000000013,-8.155999999999977,-34.913999999999994,-56.92800000000004,-77.09000000000005,3.0
608.0,-52.98400000000003,-44.15000000000001,11.844000000000023,-34.913999999999994,-16.92800000000004,-77.09000000000005,3.0
578.0,-12.98400000000003,-64.15,-8.155999999999977,-24.913999999999994,-76.92800000000004,-117.09000000000005,3.0
588.0,-22.98400000000003,-54.15000000000001,1.8440000000000225,-34.913999999999994,-76.92800000000004,-117.09000000000005,3.0
558.0,-112.98400000000004,-34.15000000000001,-28.155999999999977,-14.913999999999994,-136.92800000000005,-47.090000000000046,3.0
578.0,-42.98400000000003,5.849999999999987,11.844000000000023,15.086000000000006,-96.92800000000004,-17.090000000000046,3.0
618.0,-32.98400000000003,5.849999999999987,11.844000000000023,-74.91399999999999,-56.92800000000004,-37.090000000000046,3.0
628.0,-102.98400000000004,-14.150000000000013,-28.155999999999977,-14.913999999999994,-16.92800000000004,-37.090000000000046,3.0
638.0,-72.98400000000004,25.849999999999987,-38.15599999999998,-84.91399999999999,-26.92800000000004,-67.09000000000005,3.0
638.0,-42.98400000000003,25.849999999999987,-48.15599999999998,-64.91399999999999,-56.92800000000004,-97.09000000000005,3.0
628.0,-52.98400000000003,5.849999999999987,-38.15599999999998,-74.91399999999999,-56.92800000000004,-77.09000000000005,3.0
638.0,-42.98400000000003,-4.150000000000013,-48.15599999999998,-54.913999999999994,-56.92800000000004,-77.09000000000005,3.0
628.0,-42.98400000000003,-14.150000000000013,-38.15599999999998,-74.91399999999999,-56.92800000000004,-127.09000000000005,3.0
628.0,-52.98400000000003,15.849999999999987,-58.15599999999998,-64.91399999999999,-56.92800000000004,-87.09000000000005,3.0
618.0,-52.98400000000003,-24.150000000000013,-38.15599999999998,-64.91399999999999,-26.92800000000004,-77.09000000000005,3.0
598.0,-42.98400000000003,-34.15000000000001,-28.155999999999977,-74.91399999999999,-46.92800000000004,-147.09000000000003,3.0
608.0,-32.98400000000003,-4.150000000000013,-38.15599999999998,-54.913999999999994,-76.92800000000004,-117.09000000000005,3.0
628.0,-52.98400000000003,15.849999999999987,-48.15599999999998,-64.91399999999999,-56.92800000000004,-77.09000000000005,3.0
628.0,-32.98400000000003,25.849999999999987,-58.15599999999998,-134.914,-16.92800000000004,-67.09000000000005,3.0
618.0,-52.98400000000003,-44.15000000000001,-18.155999999999977,-44.913999999999994,-56.92800000000004,-67.09000000000005,3.0
628.0,-52.98400000000003,-84.15,-58.15599999999998,-14.913999999999994,-6.92800000000004,-7.090000000000046,3.0
618.0,-42.98400000000003,-34.15000000000001,-58.15599999999998,15.086000000000006,-6.92800000000004,-67.09000000000005,3.0
598.0,-32.98400000000003,5.849999999999987,-18.155999999999977,-4.913999999999994,-26.92800000000004,-37.090000000000046,3.0
618.0,-62.98400000000003,-74.15,-68.15599999999998,-34.913999999999994,-86.92800000000004,-97.09000000000005,3.0
558.0,-52.98400000000003,-44.15000000000001,-78.15599999999998,-54.913999999999994,-126.92800000000004,-67.09000000000005,3.0
578.0,-42.98400000000003,-54.15000000000001,-78.15599999999998,5.086000000000006,-86.92800000000004,-97.09000000000005,3.0
598.0,-92.98400000000004,-24.150000000000013,-108.15599999999998,-54.913999999999994,-76.92800000000004,-157.09000000000003,3.0
598.0,-62.98400000000003,-44.15000000000001,-68.15599999999998,-24.913999999999994,-86.92800000000004,-117.09000000000005,3.0
568.0,-92.98400000000004,-4.150000000000013,-98.15599999999998,-4.913999999999994,-86.92800000000004,-97.09000000000005,3.0
568.0,-82.98400000000004,-64.15,-58.15599999999998,35.086000000000006,-116.92800000000004,-67.09000000000005,3.0
598.0,-2.98400000000003,5.849999999999987,-48.15599999999998,-4.913999999999994,-96.92800000000004,-87.09000000000005,3.0
